"ch_1","ch_2","ch_3","ch_4","ch_5","ch_6","ch_7","ch_8","finger"
"0.036864","0.081287","0.074637","0.021984","0.019964","0.039708","0.047664","0.025037","1"
"0.055639","0.083091","0.03116","0.017691","0.017276","0.033083","0.041465","0.02515","1"
"0.044377","0.06432","0.035552","0.014183","0.016847","0.035224","0.045263","0.027432","1"
"0.048726","0.050401","0.037853","0.014338","0.015432","0.033831","0.037296","0.023702","1"
"0.042242","0.044902","0.034884","0.016269","0.016234","0.035419","0.047136","0.025067","1"
"0.05096","0.070122","0.054465","0.02446","0.017192","0.03549","0.042922","0.027928","1"
"0.04452","0.051776","0.031424","0.013507","0.013777","0.024201","0.029527","0.020062","1"
"0.067355","0.072131","0.054407","0.018614","0.017488","0.031114","0.04586","0.030263","1"
"0.053946","0.052094","0.042248","0.021653","0.018301","0.03447","0.04013","0.023748","1"
"0.067457","0.060862","0.054635","0.026493","0.018675","0.039346","0.051738","0.029547","1"
"0.078101","0.073728","0.044715","0.021653","0.01841","0.03451","0.037529","0.029673","1"
"0.050535","0.066946","0.044676","0.017214","0.015882","0.027464","0.033356","0.022368","1"
"0.054193","0.067382","0.041953","0.020541","0.019664","0.038426","0.045896","0.027751","1"
"0.053814","0.070858","0.081484","0.026543","0.017219","0.028773","0.03562","0.022587","1"
"0.055201","0.07265","0.07378","0.033992","0.018225","0.029617","0.037016","0.021408","1"
"0.06452","0.059471","0.0692","0.030869","0.01985","0.028364","0.029964","0.022477","1"
"0.050864","0.058058","0.035452","0.016063","0.01678","0.03351","0.044878","0.025261","1"
"0.04786","0.044325","0.039156","0.014405","0.01517","0.024507","0.028619","0.019817","1"
"0.055591","0.058742","0.054798","0.0208","0.015932","0.033098","0.04493","0.027079","1"
"0.049126","0.072196","0.058357","0.032621","0.019164","0.030499","0.036367","0.024491","1"
"0.048518","0.06694","0.061538","0.023029","0.017652","0.027118","0.033767","0.02158","1"
"0.045564","0.075913","0.065287","0.023145","0.017314","0.0343","0.041277","0.024948","1"
"0.043396","0.11171","0.052521","0.018118","0.015202","0.026618","0.028892","0.020663","1"
"0.044966","0.055045","0.051736","0.021433","0.016166","0.031792","0.035355","0.022376","1"
"0.047197","0.074402","0.057314","0.026899","0.01767","0.032311","0.040872","0.024222","1"
"0.058344","0.11873","0.062833","0.020432","0.016101","0.026422","0.026914","0.021925","1"
"0.052524","0.094803","0.06023","0.022856","0.014766","0.025294","0.028293","0.020056","1"
"0.042093","0.099645","0.066223","0.024283","0.017184","0.026301","0.032277","0.024144","1"
"0.063978","0.092781","0.068112","0.025526","0.016242","0.026471","0.033718","0.020734","1"
"0.056307","0.10645","0.056597","0.026197","0.017","0.02696","0.029988","0.022995","1"
"0.058959","0.10293","0.059623","0.019518","0.016971","0.028856","0.035951","0.024827","1"
"0.055123","0.08109","0.054616","0.024781","0.016711","0.026364","0.02952","0.022539","1"
"0.060836","0.062946","0.06864","0.025904","0.016905","0.025161","0.028793","0.020489","1"
"0.062299","0.054484","0.065596","0.022259","0.015557","0.029061","0.034239","0.024728","1"
"0.062481","0.079264","0.082984","0.02982","0.016093","0.026627","0.035064","0.02232","1"
"0.067354","0.077547","0.086214","0.027575","0.019637","0.032696","0.044021","0.026369","1"
"0.065373","0.08916","0.078911","0.025388","0.017208","0.028312","0.040704","0.024134","1"
"0.068488","0.078266","0.072292","0.021148","0.017008","0.030091","0.035513","0.0226","1"
"0.052883","0.06727","0.047257","0.021872","0.016391","0.028503","0.035087","0.021183","1"
"0.067594","0.080711","0.062311","0.022031","0.016583","0.024333","0.026529","0.017918","1"
"0.064701","0.060249","0.046541","0.015818","0.014632","0.019536","0.019146","0.017535","1"
"0.064959","0.063912","0.057453","0.023113","0.016808","0.027912","0.032166","0.022864","1"
"0.063644","0.067203","0.058769","0.020509","0.013925","0.021188","0.022301","0.017898","1"
"0.071211","0.077478","0.062399","0.028437","0.018592","0.027558","0.034605","0.026125","1"
"0.052526","0.060798","0.051211","0.0262","0.018332","0.03283","0.044518","0.025035","1"
"0.049939","0.062502","0.05824","0.021772","0.017196","0.024908","0.027574","0.018821","1"
"0.080392","0.080196","0.062917","0.020813","0.016937","0.028167","0.032","0.022657","1"
"0.064016","0.067882","0.054759","0.027982","0.015068","0.022639","0.025709","0.018645","1"
"0.057422","0.062216","0.060662","0.025644","0.016502","0.032849","0.040909","0.026648","1"
"0.072006","0.082045","0.076121","0.025687","0.016727","0.030206","0.037648","0.024679","1"
"0.061698","0.072374","0.052046","0.025443","0.017129","0.025427","0.033396","0.024875","1"
"0.053047","0.051556","0.034739","0.015617","0.014084","0.020949","0.030044","0.02204","1"
"0.051625","0.051679","0.03944","0.016477","0.016195","0.025688","0.027085","0.019749","1"
"0.059315","0.058005","0.046476","0.018767","0.015842","0.024364","0.022842","0.01888","1"
"0.049833","0.057916","0.037959","0.014156","0.014452","0.020228","0.023545","0.019706","1"
"0.049065","0.057972","0.04824","0.016992","0.014441","0.025079","0.025539","0.017588","1"
"0.044618","0.048943","0.032719","0.014416","0.014759","0.025119","0.030936","0.018308","1"
"0.043538","0.05407","0.036863","0.01913","0.015763","0.023532","0.02721","0.019516","1"
"0.045578","0.047307","0.03382","0.015851","0.0144","0.020359","0.019729","0.01735","1"
"0.035513","0.04517","0.035971","0.013849","0.013296","0.022306","0.020731","0.015928","1"
"0.031346","0.042416","0.029318","0.010899","0.013085","0.019683","0.021178","0.016332","1"
"0.029306","0.030733","0.030929","0.013917","0.01368","0.022488","0.024096","0.018592","1"
"0.043565","0.037049","0.04439","0.018203","0.013829","0.027963","0.033992","0.021197","1"
"0.041832","0.04753","0.050061","0.020461","0.017334","0.032643","0.040591","0.025592","1"
"0.050358","0.049615","0.046734","0.02164","0.014959","0.024931","0.028936","0.022634","1"
"0.054668","0.052921","0.056237","0.018375","0.014725","0.026306","0.0288","0.021306","1"
"0.05551","0.058256","0.058986","0.027085","0.016958","0.027806","0.023975","0.019994","1"
"0.053121","0.057471","0.053013","0.017263","0.014854","0.02958","0.034799","0.02046","1"
"0.046352","0.059881","0.055827","0.024163","0.015137","0.024467","0.027668","0.019852","1"
"0.046329","0.063573","0.062106","0.021578","0.017478","0.030111","0.033474","0.020878","1"
"0.03856","0.079598","0.052828","0.019241","0.01486","0.024153","0.026259","0.018012","1"
"0.050577","0.057733","0.041721","0.017815","0.015837","0.023344","0.02785","0.020767","1"
"0.051151","0.061514","0.061755","0.02281","0.015512","0.024954","0.027681","0.021117","1"
"0.063975","0.057891","0.10652","0.03081","0.016667","0.028015","0.03591","0.025751","1"
"0.063895","0.071035","0.079427","0.027085","0.017312","0.035388","0.043506","0.026245","1"
"0.055637","0.073213","0.063998","0.020019","0.015013","0.027478","0.03218","0.022068","1"
"0.053521","0.088083","0.07309","0.025334","0.016306","0.031263","0.038195","0.025248","1"
"0.050296","0.062363","0.061494","0.023684","0.015954","0.024662","0.03157","0.018624","1"
"0.051365","0.080147","0.065056","0.031614","0.016351","0.02888","0.032223","0.02208","1"
"0.047325","0.055928","0.059229","0.023839","0.014825","0.022659","0.022417","0.018103","1"
"0.055055","0.052297","0.060413","0.023369","0.01778","0.025501","0.032735","0.022995","1"
"0.028375","0.1292","0.28208","0.03747","0.030805","0.051855","0.029076","0.034923","1"
"0.034467","0.1364","0.25343","0.030975","0.025781","0.041262","0.026135","0.020969","1"
"0.02975","0.12105","0.23135","0.037096","0.030921","0.046185","0.026945","0.018588","1"
"0.04564","0.1436","0.27216","0.047246","0.03095","0.045578","0.032455","0.021998","1"
"0.090064","0.20745","0.32827","0.06013","0.038483","0.059121","0.035006","0.024244","1"
"0.072625","0.16979","0.31542","0.091815","0.038085","0.060283","0.037756","0.025459","1"
"0.055872","0.14133","0.27564","0.088437","0.027864","0.047201","0.030655","0.042606","1"
"0.04536","0.15723","0.2286","0.095974","0.033484","0.056075","0.037084","0.051285","1"
"0.043187","0.14831","0.23264","0.046464","0.03401","0.056644","0.032401","0.057102","1"
"0.053656","0.16444","0.26273","0.04774","0.042383","0.083428","0.049646","0.068621","1"
"0.073616","0.20756","0.26125","0.064443","0.036014","0.064724","0.055395","0.075823","1"
"0.047026","0.13522","0.24757","0.042232","0.036703","0.064237","0.038307","0.05392","1"
"0.048274","0.14142","0.23094","0.045535","0.037732","0.068296","0.039561","0.0616","1"
"0.049892","0.15252","0.26347","0.069375","0.042123","0.069327","0.034285","0.060379","1"
"0.047148","0.17401","0.24157","0.049317","0.04402","0.063744","0.053836","0.066588","1"
"0.043467","0.15359","0.28007","0.042627","0.03229","0.058886","0.049029","0.055177","1"
"0.042055","0.20397","0.26289","0.059774","0.036077","0.062317","0.038301","0.075462","1"
"0.064131","0.17458","0.24736","0.052767","0.052582","0.067931","0.036607","0.043108","1"
"0.046177","0.13456","0.22259","0.057472","0.050055","0.071095","0.036829","0.061106","1"
"0.051127","0.13393","0.21327","0.053761","0.050366","0.062604","0.049052","0.047595","1"
"0.036051","0.14888","0.21196","0.070649","0.032573","0.060362","0.05084","0.085788","1"
"0.049241","0.15252","0.19293","0.06426","0.043109","0.076045","0.047939","0.055172","1"
"0.041193","0.13264","0.21953","0.047478","0.03588","0.054599","0.053236","0.065115","1"
"0.059835","0.12889","0.23629","0.049786","0.047692","0.088266","0.070852","0.098269","1"
"0.047192","0.14306","0.22797","0.052034","0.034301","0.058681","0.051167","0.065705","1"
"0.041633","0.13655","0.25267","0.047287","0.037094","0.056999","0.045521","0.10245","1"
"0.040317","0.1139","0.27388","0.051972","0.036233","0.057789","0.052082","0.07489","1"
"0.050432","0.15237","0.23443","0.056874","0.038092","0.08423","0.05335","0.088601","1"
"0.036356","0.11611","0.20984","0.050747","0.040871","0.067958","0.058672","0.083044","1"
"0.042826","0.14498","0.17964","0.043197","0.043411","0.06536","0.05052","0.068645","1"
"0.048118","0.1862","0.21675","0.066378","0.03676","0.052393","0.053594","0.073481","1"
"0.057272","0.1701","0.25348","0.052323","0.032791","0.050452","0.050607","0.094781","1"
"0.049245","0.17417","0.21573","0.050573","0.045735","0.074284","0.054088","0.07821","1"
"0.051179","0.20289","0.26438","0.067409","0.032871","0.050478","0.077119","0.089909","1"
"0.046345","0.15846","0.25117","0.059266","0.03483","0.053803","0.055662","0.080993","1"
"0.051159","0.15665","0.26243","0.051495","0.039685","0.06818","0.073749","0.14837","1"
"0.046292","0.16351","0.24291","0.047603","0.031098","0.047207","0.05532","0.079775","1"
"0.030471","0.072052","0.059829","0.020404","0.031321","0.078318","0.043141","0.018329","2"
"0.021643","0.049323","0.031707","0.025366","0.031055","0.062073","0.037582","0.014399","2"
"0.019756","0.066241","0.079849","0.026689","0.034696","0.075733","0.029457","0.012673","2"
"0.02514","0.069204","0.027341","0.020218","0.034563","0.081827","0.034681","0.011413","2"
"0.025848","0.075088","0.036192","0.019611","0.022811","0.045393","0.028163","0.014497","2"
"0.021463","0.056758","0.065609","0.019009","0.021361","0.042384","0.023874","0.013305","2"
"0.023207","0.053336","0.0216","0.017656","0.02104","0.06138","0.023954","0.01392","2"
"0.019536","0.054245","0.025","0.02161","0.031952","0.099775","0.03275","0.014983","2"
"0.017046","0.031875","0.014982","0.018608","0.020403","0.038339","0.023447","0.013004","2"
"0.015335","0.05107","0.050115","0.015252","0.021844","0.047551","0.028514","0.011303","2"
"0.018477","0.048767","0.024677","0.01942","0.023768","0.058592","0.028641","0.014957","2"
"0.018215","0.051235","0.037421","0.021867","0.021611","0.055501","0.027904","0.012599","2"
"0.021617","0.061265","0.025798","0.020548","0.028673","0.065801","0.025574","0.015818","2"
"0.018641","0.041981","0.023257","0.019174","0.025325","0.059611","0.028465","0.013169","2"
"0.016477","0.043931","0.014637","0.017869","0.026146","0.052933","0.027874","0.012539","2"
"0.016012","0.03199","0.015651","0.016629","0.025173","0.044387","0.030273","0.013369","2"
"0.021209","0.033924","0.019162","0.015715","0.027183","0.049345","0.023812","0.015904","2"
"0.016145","0.06181","0.018222","0.019321","0.024724","0.072192","0.027777","0.013109","2"
"0.018794","0.035704","0.017679","0.015695","0.023332","0.047704","0.024298","0.013135","2"
"0.015238","0.037182","0.013637","0.015041","0.019352","0.037263","0.020918","0.01024","2"
"0.016234","0.047988","0.021863","0.015362","0.020029","0.03591","0.021507","0.0097126","2"
"0.020924","0.0407","0.036203","0.014487","0.017231","0.028778","0.025056","0.013627","2"
"0.018807","0.058547","0.050531","0.015112","0.024541","0.044485","0.02718","0.013754","2"
"0.017166","0.047405","0.03582","0.014662","0.017664","0.036272","0.023754","0.012489","2"
"0.014521","0.046466","0.04132","0.016923","0.019377","0.047279","0.024317","0.012033","2"
"0.016791","0.054459","0.033545","0.014172","0.021303","0.044264","0.023616","0.010787","2"
"0.016892","0.031956","0.043232","0.013804","0.019423","0.039093","0.024168","0.01211","2"
"0.016092","0.042075","0.024336","0.019081","0.016326","0.031814","0.021773","0.013281","2"
"0.015332","0.051562","0.028658","0.014022","0.019705","0.038494","0.024883","0.011402","2"
"0.012257","0.047118","0.033198","0.01466","0.019228","0.03229","0.019851","0.011011","2"
"0.015583","0.046932","0.01711","0.014063","0.018899","0.040358","0.025215","0.013013","2"
"0.016675","0.046413","0.03293","0.013858","0.017731","0.036643","0.021318","0.012811","2"
"0.020308","0.062411","0.027243","0.015237","0.018248","0.032674","0.022492","0.011246","2"
"0.014183","0.04672","0.050084","0.014625","0.016889","0.037062","0.023184","0.012267","2"
"0.015485","0.039886","0.035957","0.013918","0.018716","0.03311","0.022762","0.011529","2"
"0.016851","0.05276","0.026441","0.016599","0.021216","0.036462","0.023012","0.013887","2"
"0.015053","0.047007","0.037909","0.016593","0.021593","0.055696","0.026917","0.01335","2"
"0.015792","0.040447","0.043966","0.015235","0.021966","0.040513","0.021298","0.010528","2"
"0.021164","0.049322","0.037658","0.019106","0.022775","0.044607","0.022441","0.016243","2"
"0.018019","0.047593","0.022355","0.018654","0.02213","0.044047","0.022209","0.014607","2"
"0.015522","0.04165","0.038288","0.015874","0.021085","0.04207","0.024817","0.012617","2"
"0.016861","0.053261","0.053841","0.012828","0.017846","0.046478","0.027942","0.012314","2"
"0.017494","0.044182","0.05238","0.016007","0.019877","0.031646","0.025936","0.012378","2"
"0.019178","0.047552","0.022317","0.017989","0.022062","0.043464","0.029561","0.013188","2"
"0.019492","0.045926","0.031346","0.018763","0.024079","0.043861","0.024496","0.014414","2"
"0.015522","0.038444","0.034989","0.015143","0.018146","0.035472","0.025957","0.012915","2"
"0.01493","0.031627","0.018456","0.015806","0.021613","0.044607","0.024894","0.01116","2"
"0.013222","0.047185","0.044816","0.013925","0.018734","0.043103","0.022351","0.012115","2"
"0.018202","0.032479","0.015103","0.01439","0.028005","0.054973","0.023048","0.014275","2"
"0.015597","0.046042","0.015224","0.015954","0.02146","0.043617","0.024317","0.012408","2"
"0.016336","0.040576","0.0191","0.015535","0.0205","0.040222","0.025936","0.012195","2"
"0.034336","0.051608","0.053801","0.0177","0.022602","0.066665","0.03116","0.019158","2"
"0.015123","0.036476","0.014774","0.01263","0.01879","0.03449","0.020388","0.010814","2"
"0.016722","0.037335","0.015257","0.013161","0.019595","0.035993","0.020992","0.011651","2"
"0.013219","0.034655","0.016166","0.015986","0.017569","0.034584","0.028731","0.012021","2"
"0.018945","0.035594","0.016916","0.013753","0.021249","0.043395","0.029596","0.012894","2"
"0.017767","0.04979","0.017895","0.014798","0.020115","0.031164","0.02598","0.012187","2"
"0.016057","0.045436","0.026198","0.017444","0.018067","0.033961","0.025378","0.012819","2"
"0.016352","0.032407","0.01561","0.013719","0.017936","0.027258","0.019006","0.011605","2"
"0.016648","0.045331","0.016501","0.01433","0.021645","0.038087","0.02702","0.012375","2"
"0.015407","0.034767","0.016437","0.014118","0.017918","0.029325","0.024551","0.012681","2"
"0.016494","0.039049","0.015382","0.016067","0.023889","0.042166","0.027031","0.013097","2"
